WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:3.90.550.20		127	568	9.1E-106	T	19-02-2019
WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:1.10.274.80		427	538	9.1E-106	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2336	2355	6.973	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	2.9E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		2576	2618	6.1E-13	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2316	2335	6.162	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	7.312	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2783	2802	6.468	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2824	2843	6.146	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2556	2575	9.447	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2804	2819	0.013	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2431	2444	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2578	2591	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.16	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2078	2093	0.093	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2494	2507	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2183	2198	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2712	2727	0.014	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2515	2528	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2162	2177	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2410	2423	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2557	2570	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2120	2135	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2452	2465	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.029	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2536	2549	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2141	2156	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2599	2614	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.21	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2473	2486	0.054	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2204	2219	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2296	2311	0.13	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2099	2114	0.021	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF01473	Putative cell wall binding repeat	2895	2907	0.11	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		1893	1979	7.3E-29	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		2245	2335	1.9E-30	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		1980	2025	1.1E-11	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		2753	2841	1.3E-29	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		2844	2937	5.3E-39	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:2.10.270.10		2027	2116	6.7E-32	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2577	2596	9.447	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2894	2913	9.927	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2732	2751	8.578	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	Gene3D	G3DSA:3.40.50.11050		543	809	5.1E-118	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2514	2533	9.447	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2874	2893	6.27	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2275	2294	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2409	2428	9.48	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	SUPERFAMILY	SSF69360		2618	2766	3.14E-28	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2389	2408	8.52	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1872	1891	8.727	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2430	2449	9.447	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2182	2201	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	9.314	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	SUPERFAMILY	SSF69360		1963	2247	3.53E-55	T	19-02-2019
EQG69750.1	31f55fae113ed691769f1ad444594652	2941	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2916	2935	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	5.649	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	SUPERFAMILY	SSF69360		1920	2118	3.27E-36	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF11713	Peptidase C80 family	577	756	2.0E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1872	1891	8.71	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1923	1942	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	569	776	60.931	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:2.10.270.10		1873	2002	3.4E-45	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Coils	Coil		48	68	-	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	2.0E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.545	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.02	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.23	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF01473	Putative cell wall binding repeat	2077	2089	0.15	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	SUPERFAMILY	SSF69360		1786	1905	1.29E-15	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:2.10.270.10		2003	2122	7.6E-49	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1830	1849	5.748	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	6.493	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:2.10.270.10		1790	1866	2.3E-13	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2056	2075	6.344	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	CDD	cd16840	toxin_MLD	3	82	2.85138E-27	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2076	2095	10.1	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:1.20.58.1190		5	89	6.6E-39	T	19-02-2019
WP_032511184.1	87f443aa48d1247c8cf20750b69580d7	2123	Gene3D	G3DSA:3.40.50.11050		543	809	8.8E-118	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2388	2407	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2211	2230	10.183	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:2.10.270.10		1792	1865	1.3E-13	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2252	2271	6.973	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1923	1942	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	569	776	60.931	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Coils	Coil		48	68	-	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	SUPERFAMILY	SSF69360		2099	2411	7.85E-43	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2325	2344	9.083	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2140	2159	9.496	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2532	2551	6.485	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	SUPERFAMILY	SSF69360		1809	1961	1.18E-24	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2347	2360	0.11	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2326	2339	0.19	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.3	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2553	2568	0.084	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2078	2093	0.085	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2461	2476	0.013	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.026	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2368	2383	0.034	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2644	2656	0.55	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2120	2135	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2146	2159	0.59	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.15	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2212	2227	0.0038	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF01473	Putative cell wall binding repeat	2099	2112	0.049	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	8.098	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2573	2592	6.146	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	2.6E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:1.20.58.1190		5	89	8.6E-39	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	CDD	cd16840	toxin_MLD	3	82	6.67179E-28	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2643	2662	9.323	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.95	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2439	2458	7.974	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2481	2500	8.578	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:2.10.270.10		2003	2136	2.2E-48	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:2.10.270.10		1878	2002	3.9E-45	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:2.10.270.10		2269	2382	1.5E-45	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:2.10.270.10		2137	2268	9.2E-43	T	19-02-2019
WP_102814931.1	97793cb92966a345ce42fabbf369da46	2690	Gene3D	G3DSA:2.10.270.10		2483	2590	3.7E-34	T	19-02-2019
